Dataset,File_name
IOPS,KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.test.out
IOPS,KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.train.out
IOPS,KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.test.out
IOPS,KPI-1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.test.out
IOPS,KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.train.out
IOPS,KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.test.out
IOPS,KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.test.out
IOPS,KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.test.out
IOPS,KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.train.out
IOPS,KPI-05f10d3a-239c-3bef-9bdc-a2feeb0037aa.train.out
IOPS,KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.test.out
IOPS,KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.out
IOPS,KPI-431a8542-c468-3988-a508-3afd06a218da.train.out
IOPS,KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.train.out
IOPS,KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.train.out
IOPS,KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.test.out
IOPS,KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.test.out
IOPS,KPI-57051487-3a40-3828-9084-a12f7f23ee38.train.out
IOPS,KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.test.out
IOPS,KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.train.out
IOPS,KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.test.out
IOPS,KPI-7103fa0f-cac4-314f-addc-866190247439.train.out
IOPS,KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.train.out
IOPS,KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.train.out
IOPS,KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.test.out
IOPS,KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.test.out
IOPS,KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.test.out
IOPS,KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.test.out
OPPORTUNITY,S3-ADL5.test.csv@51.out
OPPORTUNITY,S2-ADL4.test.csv@55.out
OPPORTUNITY,S2-ADL2.test.csv@65.out
OPPORTUNITY,S4-ADL4.test.csv@118.out
OPPORTUNITY,S1-ADL4.test.csv@93.out
OPPORTUNITY,S1-ADL2.test.csv@94.out
OPPORTUNITY,S1-ADL4.test.csv@96.out
OPPORTUNITY,S1-ADL4.test.csv@95.out
OPPORTUNITY,S4-ADL5.test.csv@39.out
OPPORTUNITY,S1-ADL3.test.csv@82.out
OPPORTUNITY,S4-ADL4.test.csv@120.out
OPPORTUNITY,S4-ADL5.test.csv@17.out
OPPORTUNITY,S4-ADL2.test.csv@17.out
OPPORTUNITY,S1-ADL5.test.csv@55.out
OPPORTUNITY,S2-ADL2.test.csv@93.out
OPPORTUNITY,S1-ADL2.test.csv@110.out
OPPORTUNITY,S4-ADL5.test.csv@53.out
OPPORTUNITY,S2-ADL3.test.csv@81.out
OPPORTUNITY,S1-ADL1.test.csv@78.out
OPPORTUNITY,S1-ADL1.test.csv@94.out
OPPORTUNITY,S1-ADL5.test.csv@38.out
OPPORTUNITY,S3-ADL4.test.csv@108.out
OPPORTUNITY,S3-ADL5.test.csv@93.out
OPPORTUNITY,S1-ADL3.test.csv@83.out
OPPORTUNITY,S2-ADL3.test.csv@67.out
OPPORTUNITY,S1-ADL5.test.csv@116.out
OPPORTUNITY,S1-ADL3.test.csv@130.out
OPPORTUNITY,S1-ADL1.test.csv@89.out
OPPORTUNITY,S3-ADL4.test.csv@110.out
OPPORTUNITY,S1-ADL4.test.csv@89.out
OPPORTUNITY,S1-ADL1.test.csv@93.out
OPPORTUNITY,S3-ADL4.test.csv@132.out
OPPORTUNITY,S2-ADL1.test.csv@104.out
OPPORTUNITY,S4-ADL5.test.csv@38.out
OPPORTUNITY,S2-ADL1.test.csv@110.out
OPPORTUNITY,S1-ADL2.test.csv@67.out
OPPORTUNITY,S2-ADL5.test.csv@81.out
OPPORTUNITY,S2-ADL2.test.csv@38.out
OPPORTUNITY,S3-ADL4.test.csv@56.out
OPPORTUNITY,S1-ADL4.test.csv@79.out
OPPORTUNITY,S4-ADL4.test.csv@133.out
OPPORTUNITY,S4-ADL5.test.csv@81.out
OPPORTUNITY,S4-ADL2.test.csv@125.out
OPPORTUNITY,S4-ADL5.test.csv@4.out
OPPORTUNITY,S2-ADL3.test.csv@53.out
OPPORTUNITY,S4-ADL2.test.csv@33.out
OPPORTUNITY,S4-ADL5.test.csv@91.out
OPPORTUNITY,S2-ADL5.test.csv@98.out
OPPORTUNITY,S1-ADL5.test.csv@120.out
OPPORTUNITY,S1-ADL5.test.csv@52.out
OPPORTUNITY,S4-ADL2.test.csv@38.out
OPPORTUNITY,S1-ADL1.test.csv@42.out
OPPORTUNITY,S3-ADL3.test.csv@71.out
OPPORTUNITY,S1-ADL5.test.csv@71.out
OPPORTUNITY,S4-ADL1.test.csv@42.out
OPPORTUNITY,S1-ADL4.test.csv@76.out
OPPORTUNITY,S1-ADL3.test.csv@131.out
OPPORTUNITY,S4-ADL3.test.csv@81.out
OPPORTUNITY,S1-ADL4.test.csv@77.out
OPPORTUNITY,S4-ADL3.test.csv@53.out
OPPORTUNITY,S3-ADL1.test.csv@55.out
OPPORTUNITY,S1-ADL3.test.csv@45.out
OPPORTUNITY,S1-ADL2.test.csv@78.out
OPPORTUNITY,S3-ADL5.test.csv@68.out
OPPORTUNITY,S3-ADL4.test.csv@125.out
OPPORTUNITY,S4-ADL5.test.csv@94.out
OPPORTUNITY,S3-ADL5.test.csv@53.out
OPPORTUNITY,S2-ADL4.test.csv@66.out
OPPORTUNITY,S1-ADL4.test.csv@109.out
OPPORTUNITY,S3-ADL4.test.csv@120.out
OPPORTUNITY,S2-ADL1.test.csv@109.out
OPPORTUNITY,S2-ADL2.test.csv@124.out
OPPORTUNITY,S3-ADL4.test.csv@79.out
OPPORTUNITY,S3-ADL2.test.csv@25.out
OPPORTUNITY,S1-ADL3.test.csv@94.out
OPPORTUNITY,S1-ADL2.test.csv@44.out
OPPORTUNITY,S1-ADL2.test.csv@90.out
OPPORTUNITY,S1-ADL4.test.csv@39.out
OPPORTUNITY,S1-ADL3.test.csv@122.out
OPPORTUNITY,S1-ADL3.test.csv@40.out
OPPORTUNITY,S3-ADL2.test.csv@51.out
OPPORTUNITY,S1-ADL4.test.csv@120.out
OPPORTUNITY,S1-ADL3.test.csv@89.out
OPPORTUNITY,S1-ADL2.test.csv@54.out
OPPORTUNITY,S2-ADL1.test.csv@103.out
OPPORTUNITY,S3-ADL3.test.csv@68.out
OPPORTUNITY,S3-ADL1.test.csv@52.out
OPPORTUNITY,S4-ADL3.test.csv@16.out
OPPORTUNITY,S3-ADL4.test.csv@17.out
OPPORTUNITY,S2-ADL2.test.csv@77.out
OPPORTUNITY,S1-ADL5.test.csv@16.out
OPPORTUNITY,S1-ADL5.test.csv@41.out
OPPORTUNITY,S1-ADL2.test.csv@48.out
OPPORTUNITY,S1-ADL4.test.csv@104.out
OPPORTUNITY,S2-ADL2.test.csv@89.out
OPPORTUNITY,S1-ADL1.test.csv@77.out
OPPORTUNITY,S2-ADL2.test.csv@92.out
OPPORTUNITY,S2-ADL3.test.csv@89.out
OPPORTUNITY,S1-ADL2.test.csv@104.out
OPPORTUNITY,S2-ADL5.test.csv@90.out
OPPORTUNITY,S1-ADL5.test.csv@127.out
OPPORTUNITY,S1-ADL2.test.csv@111.out
OPPORTUNITY,S1-ADL5.test.csv@109.out
OPPORTUNITY,S3-ADL1.test.csv@50.out
OPPORTUNITY,S3-ADL1.test.csv@66.out
OPPORTUNITY,S3-ADL1.test.csv@51.out
OPPORTUNITY,S1-ADL3.test.csv@119.out
OPPORTUNITY,S4-ADL5.test.csv@6.out
OPPORTUNITY,S2-ADL2.test.csv@119.out
OPPORTUNITY,S2-ADL3.test.csv@77.out
OPPORTUNITY,S1-ADL1.test.csv@38.out
OPPORTUNITY,S2-ADL3.test.csv@96.out
OPPORTUNITY,S1-ADL3.test.csv@121.out
OPPORTUNITY,S3-ADL2.test.csv@54.out
OPPORTUNITY,S3-ADL4.test.csv@53.out
OPPORTUNITY,S2-ADL2.test.csv@104.out
OPPORTUNITY,S2-ADL3.test.csv@78.out
OPPORTUNITY,S3-ADL4.test.csv@54.out
OPPORTUNITY,S2-ADL2.test.csv@55.out
OPPORTUNITY,S2-ADL5.test.csv@91.out
OPPORTUNITY,S3-ADL3.test.csv@66.out
OPPORTUNITY,S3-ADL4.test.csv@16.out
OPPORTUNITY,S3-ADL4.test.csv@126.out
OPPORTUNITY,S3-ADL1.test.csv@38.out
OPPORTUNITY,S2-ADL3.test.csv@76.out
OPPORTUNITY,S3-ADL5.test.csv@120.out
OPPORTUNITY,S3-ADL3.test.csv@120.out
OPPORTUNITY,S1-ADL3.test.csv@125.out
OPPORTUNITY,S4-ADL5.test.csv@54.out
OPPORTUNITY,S1-ADL5.test.csv@125.out
OPPORTUNITY,S1-ADL5.test.csv@130.out
OPPORTUNITY,S1-ADL3.test.csv@110.out
OPPORTUNITY,S1-ADL3.test.csv@81.out
OPPORTUNITY,S1-ADL3.test.csv@91.out
OPPORTUNITY,S1-ADL3.test.csv@126.out
OPPORTUNITY,S2-ADL5.test.csv@94.out
OPPORTUNITY,S3-ADL2.test.csv@50.out
OPPORTUNITY,S3-ADL1.test.csv@42.out
OPPORTUNITY,S1-ADL5.test.csv@54.out
OPPORTUNITY,S4-ADL2.test.csv@120.out
OPPORTUNITY,S2-ADL1.test.csv@108.out
OPPORTUNITY,S1-ADL5.test.csv@114.out
OPPORTUNITY,S1-ADL4.test.csv@110.out
OPPORTUNITY,S2-ADL2.test.csv@101.out
OPPORTUNITY,S3-ADL2.test.csv@53.out
OPPORTUNITY,S1-ADL3.test.csv@108.out
OPPORTUNITY,S2-ADL5.test.csv@92.out
OPPORTUNITY,S4-ADL5.test.csv@32.out
OPPORTUNITY,S3-ADL4.test.csv@103.out
OPPORTUNITY,S2-ADL4.test.csv@38.out
OPPORTUNITY,S3-ADL4.test.csv@68.out
OPPORTUNITY,S1-ADL5.test.csv@66.out
OPPORTUNITY,S2-ADL2.test.csv@79.out
OPPORTUNITY,S4-ADL3.test.csv@17.out
OPPORTUNITY,S3-ADL4.test.csv@50.out
OPPORTUNITY,S4-ADL5.test.csv@131.out
OPPORTUNITY,S3-ADL3.test.csv@103.out
OPPORTUNITY,S1-ADL5.test.csv@115.out
OPPORTUNITY,S1-ADL4.test.csv@111.out
OPPORTUNITY,S1-ADL4.test.csv@83.out
OPPORTUNITY,S1-ADL2.test.csv@76.out
OPPORTUNITY,S4-ADL4.test.csv@108.out
OPPORTUNITY,S1-ADL3.test.csv@93.out
OPPORTUNITY,S2-ADL2.test.csv@108.out
OPPORTUNITY,S3-ADL5.test.csv@54.out
OPPORTUNITY,S3-ADL3.test.csv@126.out
OPPORTUNITY,S1-ADL4.test.csv@52.out
OPPORTUNITY,S1-ADL2.test.csv@68.out
OPPORTUNITY,S3-ADL2.test.csv@26.out
OPPORTUNITY,S4-ADL5.test.csv@125.out
OPPORTUNITY,S3-ADL4.test.csv@129.out
OPPORTUNITY,S1-ADL3.test.csv@112.out
OPPORTUNITY,S4-ADL5.test.csv@128.out
OPPORTUNITY,S1-ADL2.test.csv@114.out
OPPORTUNITY,S3-ADL3.test.csv@92.out
OPPORTUNITY,S2-ADL2.test.csv@68.out
OPPORTUNITY,S3-ADL4.test.csv@69.out
OPPORTUNITY,S1-ADL5.test.csv@47.out
OPPORTUNITY,S1-ADL4.test.csv@82.out
OPPORTUNITY,S1-ADL5.test.csv@122.out
OPPORTUNITY,S1-ADL5.test.csv@131.out
OPPORTUNITY,S1-ADL4.test.csv@127.out
OPPORTUNITY,S3-ADL5.test.csv@124.out
OPPORTUNITY,S1-ADL2.test.csv@108.out
OPPORTUNITY,S2-ADL2.test.csv@54.out
OPPORTUNITY,S1-ADL3.test.csv@127.out
OPPORTUNITY,S3-ADL5.test.csv@108.out
OPPORTUNITY,S4-ADL5.test.csv@92.out
OPPORTUNITY,S4-ADL5.test.csv@68.out
OPPORTUNITY,S4-ADL5.test.csv@127.out
OPPORTUNITY,S2-ADL3.test.csv@80.out
OPPORTUNITY,S3-ADL4.test.csv@40.out
OPPORTUNITY,S2-ADL2.test.csv@109.out
OPPORTUNITY,S1-ADL2.test.csv@103.out
OPPORTUNITY,S3-ADL3.test.csv@67.out
OPPORTUNITY,S1-ADL1.test.csv@76.out
OPPORTUNITY,S1-ADL3.test.csv@80.out
OPPORTUNITY,S1-ADL4.test.csv@63.out
OPPORTUNITY,S1-ADL5.test.csv@128.out
OPPORTUNITY,S2-ADL3.test.csv@54.out
OPPORTUNITY,S3-ADL3.test.csv@54.out
OPPORTUNITY,S1-ADL4.test.csv@90.out
OPPORTUNITY,S1-ADL4.test.csv@18.out
OPPORTUNITY,S1-ADL5.test.csv@94.out
OPPORTUNITY,S4-ADL5.test.csv@126.out
OPPORTUNITY,S4-ADL5.test.csv@40.out
OPPORTUNITY,S1-ADL2.test.csv@126.out
OPPORTUNITY,S1-ADL4.test.csv@54.out
OPPORTUNITY,S4-ADL5.test.csv@96.out
OPPORTUNITY,S4-ADL5.test.csv@129.out
OPPORTUNITY,S3-ADL4.test.csv@63.out
OPPORTUNITY,S3-ADL1.test.csv@67.out
OPPORTUNITY,S1-ADL2.test.csv@85.out
OPPORTUNITY,S1-ADL4.test.csv@124.out
OPPORTUNITY,S4-ADL3.test.csv@118.out
OPPORTUNITY,S1-ADL4.test.csv@94.out
OPPORTUNITY,S3-ADL3.test.csv@51.out
OPPORTUNITY,S4-ADL5.test.csv@31.out
OPPORTUNITY,S3-ADL2.test.csv@27.out
OPPORTUNITY,S3-ADL4.test.csv@55.out
OPPORTUNITY,S2-ADL3.test.csv@66.out
OPPORTUNITY,S3-ADL3.test.csv@52.out
OPPORTUNITY,S3-ADL1.test.csv@61.out
OPPORTUNITY,S1-ADL1.test.csv@16.out
OPPORTUNITY,S4-ADL1.test.csv@40.out
OPPORTUNITY,S1-ADL2.test.csv@93.out
OPPORTUNITY,S3-ADL1.test.csv@58.out
OPPORTUNITY,S1-ADL5.test.csv@40.out
OPPORTUNITY,S2-ADL5.test.csv@93.out
OPPORTUNITY,S2-ADL1.test.csv@120.out
OPPORTUNITY,S4-ADL1.test.csv@16.out
OPPORTUNITY,S3-ADL4.test.csv@38.out
YAHOO,YahooA3Benchmark-TS21_data.out
YAHOO,YahooA3Benchmark-TS82_data.out
YAHOO,Yahoo_A2synthetic_50_data.out
YAHOO,YahooA3Benchmark-TS12_data.out
YAHOO,Yahoo_A2synthetic_44_data.out
YAHOO,YahooA4Benchmark-TS82_data.out
YAHOO,Yahoo_A2synthetic_62_data.out
YAHOO,YahooA4Benchmark-TS58_data.out
YAHOO,YahooA4Benchmark-TS59_data.out
YAHOO,YahooA3Benchmark-TS36_data.out
YAHOO,YahooA4Benchmark-TS15_data.out
YAHOO,YahooA4Benchmark-TS74_data.out
YAHOO,YahooA3Benchmark-TS79_data.out
YAHOO,YahooA3Benchmark-TS14_data.out
YAHOO,Yahoo_A2synthetic_19_data.out
YAHOO,YahooA3Benchmark-TS9_data.out
YAHOO,Yahoo_A1real_22_data.out
YAHOO,YahooA3Benchmark-TS18_data.out
YAHOO,Yahoo_A2synthetic_82_data.out
YAHOO,YahooA3Benchmark-TS38_data.out
YAHOO,YahooA4Benchmark-TS49_data.out
YAHOO,YahooA3Benchmark-TS87_data.out
YAHOO,Yahoo_A2synthetic_75_data.out
YAHOO,YahooA3Benchmark-TS57_data.out
YAHOO,YahooA3Benchmark-TS55_data.out
YAHOO,YahooA4Benchmark-TS67_data.out
YAHOO,YahooA3Benchmark-TS58_data.out
YAHOO,YahooA3Benchmark-TS39_data.out
YAHOO,YahooA3Benchmark-TS73_data.out
YAHOO,YahooA4Benchmark-TS80_data.out
YAHOO,Yahoo_A2synthetic_54_data.out
YAHOO,Yahoo_A1real_63_data.out
YAHOO,YahooA4Benchmark-TS96_data.out
YAHOO,YahooA4Benchmark-TS24_data.out
YAHOO,YahooA3Benchmark-TS99_data.out
YAHOO,YahooA3Benchmark-TS43_data.out
YAHOO,Yahoo_A1real_4_data.out
YAHOO,YahooA3Benchmark-TS70_data.out
YAHOO,YahooA4Benchmark-TS22_data.out
YAHOO,Yahoo_A1real_33_data.out
YAHOO,YahooA4Benchmark-TS6_data.out
YAHOO,YahooA4Benchmark-TS44_data.out
YAHOO,YahooA3Benchmark-TS98_data.out
YAHOO,Yahoo_A1real_20_data.out
YAHOO,YahooA3Benchmark-TS34_data.out
YAHOO,YahooA4Benchmark-TS43_data.out
YAHOO,YahooA3Benchmark-TS78_data.out
YAHOO,YahooA3Benchmark-TS13_data.out
YAHOO,YahooA4Benchmark-TS63_data.out
YAHOO,YahooA4Benchmark-TS60_data.out
YAHOO,YahooA3Benchmark-TS80_data.out
YAHOO,YahooA4Benchmark-TS62_data.out
YAHOO,YahooA4Benchmark-TS84_data.out
YAHOO,YahooA4Benchmark-TS30_data.out
YAHOO,Yahoo_A2synthetic_21_data.out
YAHOO,Yahoo_A1real_18_data.out
YAHOO,YahooA3Benchmark-TS40_data.out
YAHOO,Yahoo_A2synthetic_68_data.out
YAHOO,Yahoo_A2synthetic_12_data.out
YAHOO,YahooA4Benchmark-TS81_data.out
YAHOO,YahooA4Benchmark-TS71_data.out
YAHOO,Yahoo_A2synthetic_36_data.out
YAHOO,Yahoo_A2synthetic_13_data.out
YAHOO,YahooA4Benchmark-TS56_data.out
YAHOO,YahooA4Benchmark-TS79_data.out
YAHOO,YahooA3Benchmark-TS46_data.out
YAHOO,Yahoo_A2synthetic_60_data.out
YAHOO,YahooA4Benchmark-TS21_data.out
YAHOO,YahooA4Benchmark-TS73_data.out
YAHOO,YahooA3Benchmark-TS25_data.out
YAHOO,Yahoo_A2synthetic_48_data.out
YAHOO,Yahoo_A1real_65_data.out
YAHOO,Yahoo_A1real_56_data.out
YAHOO,YahooA3Benchmark-TS35_data.out
YAHOO,YahooA4Benchmark-TS93_data.out
YAHOO,YahooA4Benchmark-TS14_data.out
YAHOO,Yahoo_A2synthetic_23_data.out
YAHOO,Yahoo_A2synthetic_39_data.out
YAHOO,Yahoo_A2synthetic_5_data.out
YAHOO,Yahoo_A2synthetic_41_data.out
YAHOO,YahooA4Benchmark-TS42_data.out
YAHOO,YahooA4Benchmark-TS32_data.out
YAHOO,YahooA4Benchmark-TS48_data.out
YAHOO,YahooA4Benchmark-TS25_data.out
YAHOO,YahooA4Benchmark-TS13_data.out
YAHOO,YahooA4Benchmark-TS100_data.out
YAHOO,Yahoo_A1real_21_data.out
YAHOO,YahooA3Benchmark-TS50_data.out
YAHOO,YahooA3Benchmark-TS89_data.out
YAHOO,YahooA3Benchmark-TS94_data.out
YAHOO,Yahoo_A2synthetic_11_data.out
YAHOO,Yahoo_A2synthetic_99_data.out
YAHOO,YahooA3Benchmark-TS59_data.out
YAHOO,YahooA4Benchmark-TS53_data.out
YAHOO,Yahoo_A2synthetic_98_data.out
YAHOO,YahooA4Benchmark-TS19_data.out
YAHOO,YahooA3Benchmark-TS47_data.out
YAHOO,YahooA3Benchmark-TS53_data.out
YAHOO,Yahoo_A1real_57_data.out
YAHOO,YahooA3Benchmark-TS68_data.out
YAHOO,YahooA4Benchmark-TS16_data.out
YAHOO,YahooA3Benchmark-TS45_data.out
YAHOO,Yahoo_A2synthetic_53_data.out
YAHOO,YahooA4Benchmark-TS5_data.out
YAHOO,Yahoo_A1real_2_data.out
YAHOO,Yahoo_A2synthetic_56_data.out
YAHOO,YahooA4Benchmark-TS1_data.out
YAHOO,Yahoo_A1real_26_data.out
YAHOO,Yahoo_A1real_11_data.out
YAHOO,Yahoo_A1real_19_data.out
YAHOO,YahooA3Benchmark-TS54_data.out
YAHOO,YahooA4Benchmark-TS57_data.out
YAHOO,YahooA4Benchmark-TS88_data.out
YAHOO,Yahoo_A1real_12_data.out
YAHOO,YahooA3Benchmark-TS2_data.out
YAHOO,YahooA3Benchmark-TS49_data.out
YAHOO,YahooA4Benchmark-TS90_data.out
YAHOO,Yahoo_A2synthetic_18_data.out
YAHOO,Yahoo_A1real_40_data.out
YAHOO,Yahoo_A2synthetic_96_data.out
YAHOO,YahooA3Benchmark-TS96_data.out
YAHOO,YahooA3Benchmark-TS97_data.out
YAHOO,YahooA3Benchmark-TS52_data.out
YAHOO,YahooA3Benchmark-TS93_data.out
YAHOO,Yahoo_A1real_43_data.out
YAHOO,YahooA3Benchmark-TS24_data.out
YAHOO,Yahoo_A2synthetic_42_data.out
YAHOO,YahooA3Benchmark-TS74_data.out
YAHOO,Yahoo_A2synthetic_69_data.out
YAHOO,Yahoo_A1real_48_data.out
YAHOO,Yahoo_A2synthetic_34_data.out
YAHOO,YahooA4Benchmark-TS92_data.out
YAHOO,Yahoo_A1real_24_data.out
YAHOO,Yahoo_A2synthetic_65_data.out
YAHOO,Yahoo_A2synthetic_6_data.out
YAHOO,Yahoo_A2synthetic_61_data.out
YAHOO,Yahoo_A1real_15_data.out
YAHOO,YahooA3Benchmark-TS8_data.out
YAHOO,YahooA3Benchmark-TS30_data.out
YAHOO,YahooA3Benchmark-TS90_data.out
YAHOO,YahooA4Benchmark-TS7_data.out
YAHOO,YahooA4Benchmark-TS40_data.out
YAHOO,YahooA3Benchmark-TS6_data.out
YAHOO,Yahoo_A1real_14_data.out
YAHOO,YahooA4Benchmark-TS11_data.out
YAHOO,Yahoo_A2synthetic_83_data.out
YAHOO,YahooA4Benchmark-TS61_data.out
YAHOO,Yahoo_A2synthetic_85_data.out
YAHOO,Yahoo_A1real_44_data.out
YAHOO,YahooA3Benchmark-TS92_data.out
YAHOO,YahooA3Benchmark-TS22_data.out
YAHOO,Yahoo_A1real_58_data.out
YAHOO,Yahoo_A1real_50_data.out
YAHOO,YahooA4Benchmark-TS97_data.out
YAHOO,YahooA3Benchmark-TS64_data.out
YAHOO,Yahoo_A2synthetic_97_data.out
YAHOO,Yahoo_A1real_45_data.out
YAHOO,Yahoo_A1real_67_data.out
YAHOO,YahooA3Benchmark-TS76_data.out
